"feature","variable","level","estimate","std.error","p.value","q.value","method"
"blaSHV.148","BIL_INC_ATB","Yes",0.00670575853835865,0.00348417153729746,0.0542750356670076,0.294153359005713,"CPLM"
"mph.A.","PAT_AGE","PAT_AGE",-0.00967285794396551,0.005027141281498,0.0543386746931736,0.294153359005713,"CPLM"
"qnrB19","BIL_INC_ATB","Yes",0.00200144021485953,0.00103883139552134,0.0540261793582221,0.294153359005713,"CPLM"
"cat.pC221.","OUT_GROUP","B",0.0145553449078551,0.00759605670692094,0.0553433110546018,0.296338515979923,"CPLM"
"lsa.A.","HTA_PRE_ECLAM","Yes",0.163939715150735,0.0854759625245504,0.0551157301111354,0.296338515979923,"CPLM"
"tet.32.","OUT_GROUP","C",0.0315428893513335,0.016486513604814,0.0557155337926129,0.296338515979923,"CPLM"
"tet.K.","BIL_INC_ATB","Yes",0.0274493980028967,0.0143404050935461,0.0556035613922895,0.296338515979923,"CPLM"
"aph.6..Id","OUT_GROUP","C",0.0636473784548184,0.0334438186202407,0.0570257533574875,0.301988554736608,"CPLM"
"tet.D.","CERCLAGE","Yes",0.0244342855746041,0.0128611218972238,0.0574519586243616,0.30292850911027,"CPLM"
"fosA6","DIABET_GESTA","Yes",-0.0078493240659715,0.00413695986593199,0.05777974305862,0.303343651057755,"CPLM"
"aadA5","IMC","IMC",0.00842262786240545,0.00444925010967004,0.0583519694037328,0.305033041775736,"CPLM"
"tet.A.","RCIU","Yes",-0.0689311047516188,0.0365350451329185,0.0591990850009106,0.308138827056022,"CPLM"
"blaOXA.1","PAT_AGE","PAT_AGE",-0.00364638698369569,0.00193893160472743,0.0600240904548635,0.31110358371925,"CPLM"
"dfrG","OUT_GROUP","C",0.0252205944655683,0.0134727206321212,0.0612100801573709,0.315906261151177,"CPLM"
"lsa.C.","CERCLAGE","Yes",0.117118203201258,0.0626977943294609,0.061764909071226,0.317424722568579,"CPLM"
"aac.6...Ic","BIL_INC_ATB","Yes",0.00181697923717924,0.000974596330095582,0.06227392756264,0.318695982232334,"CPLM"
"tet.M.","CERCLAGE","Yes",0.0850989731418121,0.0458586571370303,0.0634992445573241,0.323607028748204,"CPLM"
"aadA5","DIABET_GESTA","Yes",-0.0198000455016094,0.0107159198073245,0.0646425058843204,0.328060717362926,"CPLM"
"aac.6...Iaa","RCIU","Yes",0.0102984059377671,0.00559394263918241,0.0656226710546052,0.328923511705799,"CPLM"
"blaZ","IMC","IMC",0.0155224649263618,0.00842351771046479,0.0653650403473859,0.328923511705799,"CPLM"
"msr.A.","DIABET_GESTA","Yes",0.0260688047692912,0.0141390335971394,0.0652199787956022,0.328923511705799,"CPLM"
"aadD","RCIU","Yes",0.0463236020829093,0.0252872168727749,0.0669666181947037,0.334284184267005,"CPLM"
"mre.A.","PAT_AGE","PAT_AGE",0.00985919875612837,0.00540026159410987,0.067897105234365,0.337545608879414,"CPLM"
"NarB","HTA_PRE_ECLAM","Yes",-0.00685233122964276,0.00376173869073327,0.0685177987266488,0.337873193720884,"CPLM"
"fosA","OUT_GROUP","B",0.0359612710871517,0.0197332217703748,0.0683985581056354,0.337873193720884,"CPLM"
"erm.X.","OUT_GROUP","C",0.0340136179037755,0.0186987404900363,0.068906461755107,0.33841963878113,"CPLM"
"aac.6...aph.2...","OUT_GROUP","C",0.0284095762609405,0.0156344857552256,0.0692003125042207,0.338497914177272,"CPLM"
"blaTEM.116","IMC","IMC",0.00725270716479441,0.00399930345443282,0.0697558810441514,0.339850652447106,"CPLM"
"dfrA14","OUT_GROUP","D",0.00753368056919442,0.00415882832025869,0.0700648625105779,0.339996026047346,"CPLM"
"cat.pC194.","RCIU","Yes",0.0149694277710161,0.00830960675131922,0.0716303384111305,0.345713444376348,"CPLM"
"mph.A.","BIL_INC_ATB","Yes",0.0199827451901333,0.01109957653651,0.0718107565083875,0.345713444376348,"CPLM"
"tet.A.","OUT_GROUP","B",0.0442947819504515,0.0246421196281145,0.0722525969795749,0.346471114650087,"CPLM"
"dfrA17","DIABET_GESTA","Yes",-0.0190500183976416,0.0106345087425744,0.0732387885149638,0.349822919259709,"CPLM"
"blaSHV.187","OUT_GROUP","B",0.00561326613002834,0.0031458211290103,0.0743657676374909,0.350364832181634,"CPLM"
"mdt.A.","OUT_GROUP","C",0.0106423339265299,0.00597068218767148,0.0746788401383999,0.350364832181634,"CPLM"
"mph.A.","OUT_GROUP","C",0.0240603821648358,0.0134537236082112,0.0737145777344051,0.350364832181634,"CPLM"
"qnrS1","IMC","IMC",0.00653594480125264,0.00366827913076626,0.074790522468986,0.350364832181634,"CPLM"
"tet.X.","HTA_PRE_ECLAM","Yes",0.0503217358895339,0.0281995831129325,0.0743448738376481,0.350364832181634,"CPLM"
"blaL1","DIABET_GESTA","Yes",-0.00328322409192307,0.00184902119980731,0.0757897671978361,0.353685580256568,"CPLM"
"erm.C.","OUT_GROUP","C",0.0279581404776854,0.0157757312618179,0.0763572663558032,0.354973856570108,"CPLM"
"bleO","OUT_GROUP","D",0.0330651368470785,0.0187796799853658,0.0782914083895374,0.361208088706275,"CPLM"
"sul2","BIL_INC_ATB","Yes",0.0354077341761859,0.0200943164067364,0.0780562768916267,0.361208088706275,"CPLM"
"OqxB","OUT_GROUP","B",0.035425326583095,0.0201672484168583,0.0789899204243383,0.361690688258812,"CPLM"
"aadA1","OUT_GROUP","C",0.0139061307278907,0.00791092909536904,0.0787751002045028,0.361690688258812,"CPLM"
"fosA6","BIL_INC_ATB","Yes",0.00616683929651518,0.00351776080371397,0.079592023692753,0.36308271482312,"CPLM"
"mef.A.","BIL_INC_ATB","Yes",0.0395281612528325,0.0226018586456107,0.0803100608347308,0.364991246629486,"CPLM"
"tet.O.","HTA_PRE_ECLAM","Yes",0.0917715148935451,0.0525445764375497,0.0807161373685524,0.365473068085118,"CPLM"
"aph.3...IIc","HTA_PRE_ECLAM","Yes",-0.00660451317767246,0.00379451068569546,0.0817635238916453,0.365631536364253,"CPLM"
"erm.A.","PAT_AGE","PAT_AGE",-0.0234934320593214,0.0135193314500401,0.08225208617718,0.365631536364253,"CPLM"
"erm.F.","PAT_AGE","PAT_AGE",-0.0182100799140775,0.0104687923240177,0.081953304436107,0.365631536364253,"CPLM"
"floR","PAT_AGE","PAT_AGE",-0.00218455309236389,0.00125701718036712,0.0822308283047781,0.365631536364253,"CPLM"
"tet.O.","CERCLAGE","Yes",0.0685894654995684,0.0394252785481793,0.0819058790884398,0.365631536364253,"CPLM"
"blaTEM.2","CERCLAGE","Yes",0.0116513068550203,0.0067340121623661,0.0835913919091548,0.367560705217872,"CPLM"
"erm.F.","OUT_GROUP","B",0.0514611456411323,0.0297381125716768,0.0835449321096148,0.367560705217872,"CPLM"
"tet.X.","PAT_AGE","PAT_AGE",-0.00733692910615348,0.00423573693399405,0.0832469690157677,0.367560705217872,"CPLM"
"tet.32.","HTA_PRE_ECLAM","Yes",0.0692550916433682,0.0401216366727709,0.0843243374080968,0.369449794831158,"CPLM"
"aph.3...IIc","OUT_GROUP","B",0.00264936457610118,0.00153892407054533,0.0851475518289762,0.370391850456047,"CPLM"
"blaCTX.M.27","OUT_GROUP","C",0.00228474356790789,0.00132678019739785,0.0850656863555996,0.370391850456047,"CPLM"
"lnu.C.","PAT_AGE","PAT_AGE",-0.00951195448699381,0.00555079144597118,0.0865982979701602,0.375362017536139,"CPLM"
"blaMAL.1","PAT_AGE","PAT_AGE",0.00660763395095515,0.00388175368009482,0.0887124356122113,0.375477689420052,"CPLM"
"blaZ","RCIU","Yes",0.0532030918421186,0.0312694976432544,0.0888608889562356,0.375477689420052,"CPLM"
"str","OUT_GROUP","D",-0.0117460800972552,0.00688616825689073,0.0880546740640184,0.375477689420052,"CPLM"
"sul1","IMC","IMC",0.0114726303977777,0.00674680145937276,0.0890454262633643,0.375477689420052,"CPLM"
"tet.32.","OUT_GROUP","D",0.0288083655940757,0.0169301154030252,0.0888294775606688,0.375477689420052,"CPLM"
"tet.B.","OUT_GROUP","C",0.0187967972469753,0.0110511201378503,0.0889626672865712,0.375477689420052,"CPLM"
"tet.W.","OUT_GROUP","C",0.0272251991548463,0.0159559620019729,0.0879575892133111,0.375477689420052,"CPLM"
"vga.A.","OUT_GROUP","D",0.0091929802896258,0.005406963214244,0.089091175896876,0.375477689420052,"CPLM"
"blaSRT.1","HTA_PRE_ECLAM","Yes",0.0057424066924795,0.00338816053906689,0.0901048427237895,0.378440339439916,"CPLM"
"aac.3..IId","IMC","IMC",-0.0061243693031013,0.00362635438836711,0.0912481424591842,0.380016650184964,"CPLM"
"aadD","OUT_GROUP","C",0.0286210813880955,0.0169640004811932,0.0915714761609694,0.380016650184964,"CPLM"
"str","DIABET_GESTA","Yes",0.0110494387771187,0.00654573751726098,0.0914043712989719,0.380016650184964,"CPLM"
"tet.32.","IMC","IMC",0.0111806428015044,0.00663007930055248,0.0917281569411983,0.380016650184964,"CPLM"
"erm.X.","PAT_AGE","PAT_AGE",-0.0116737005449552,0.00693961264031429,0.0925332999340175,0.380762024728491,"CPLM"
"tet.A.","DIABET_GESTA","Yes",-0.0386219868940285,0.022944923815247,0.0923271784890418,0.380762024728491,"CPLM"
"blaMAL.1","CERCLAGE","Yes",0.0322526469724938,0.0193074651598151,0.0948253284008733,0.387574664403569,"CPLM"
"dfrA5","OUT_GROUP","D",0.00609119486824233,0.0036461159489375,0.0948010613955654,0.387574664403569,"CPLM"
"mph.A.","DIABET_GESTA","Yes",-0.0219353474713543,0.0132032054095096,0.0966401001320074,0.393671043347107,"CPLM"
"dfrA17","OUT_GROUP","B",-0.0191886364810695,0.0115714402711318,0.097261861674361,0.394666429090606,"CPLM"
"fusC","OUT_GROUP","C",0.0259186829405778,0.0156425415087247,0.097532508338483,0.394666429090606,"CPLM"
"fusB","OUT_GROUP","C",0.0265586821680855,0.016094961434465,0.0989175766300581,0.397629070413897,"CPLM"
"tet.K.","PAT_AGE","PAT_AGE",-0.010970418197909,0.00664291446622776,0.0986474256837043,0.397629070413897,"CPLM"
"cfxA3","IMC","IMC",0.0206683113726181,0.0125672366172856,0.100048484064022,0.400852149967034,"CPLM"
"NarA","OUT_GROUP","C",0.00280118134130523,0.00170824688261318,0.101046989155327,0.403525353413731,"CPLM"
"bleO","RCIU","Yes",0.0452452245382058,0.0276502164049425,0.101767923730298,0.405076245436285,"CPLM"
"catP","BIL_INC_ATB","Yes",0.00269581046321825,0.00165033786718564,0.102365974490897,0.406129501400367,"CPLM"
"NarB","OUT_GROUP","C",-0.00236268774482748,0.00145382649463256,0.104130364300379,0.407816024816274,"CPLM"
"ant.3....Ia","OUT_GROUP","C",0.00950937964232851,0.00584810157443031,0.103936324884546,0.407816024816274,"CPLM"
"blaACT.14","BIL_INC_ATB","Yes",-0.00170528307198564,0.00104748947033929,0.103530915322727,0.407816024816274,"CPLM"
"tet.K.","CERCLAGE","Yes",-0.0545596906198038,0.0334869425343456,0.103253221665822,0.407816024816274,"CPLM"
"tet.X.","IMC","IMC",0.00750062844353038,0.00462836963319244,0.10510843140893,0.410327145692555,"CPLM"
"aph.3....Ib","CERCLAGE","Yes",0.082503591596907,0.0515283813246504,0.109348324780974,0.425361716405086,"CPLM"
"sul1","DIABET_GESTA","Yes",-0.0262734433564776,0.0164236558853004,0.10965811079737,0.425361716405086,"CPLM"
"aadD","CERCLAGE","Yes",-0.0520086562665854,0.032660092276208,0.111289869469209,0.425743823886214,"CPLM"
"blaCTX.M.15","OUT_GROUP","C",0.0145708529542308,0.00912047889482269,0.110132615586596,0.425743823886214,"CPLM"
"blaSRT.1","DIABET_GESTA","Yes",0.00203859995301035,0.00127726012360216,0.110472573646012,0.425743823886214,"CPLM"
"msr.C.","OUT_GROUP","C",0.0108185753405984,0.00680449752906787,0.111853878196706,0.425743823886214,"CPLM"
"tet.D.","OUT_GROUP","C",-0.0108830834808073,0.00684385207632273,0.111790062773411,0.425743823886214,"CPLM"
"tet.W.","DIABET_GESTA","Yes",0.0245685681834855,0.0154409867444442,0.111581037095846,0.425743823886214,"CPLM"
"blaL1","BIL_INC_ATB","Yes",-0.00246633755552484,0.00155499978178811,0.112723569641389,0.427717469854243,"CPLM"
"cat","HTA_PRE_ECLAM","Yes",0.104266455312011,0.0659372212356039,0.113809711349601,0.430497603800666,"CPLM"
"erm.F.","DIABET_GESTA","Yes",0.0423126771574805,0.026787622307503,0.114207490647943,0.430664778975836,"CPLM"
"blaCTX.M.15","BIL_INC_ATB","Yes",0.0117742967533433,0.00746176790399705,0.11457709420716,0.430725002297286,"CPLM"
"erm.C.","PAT_AGE","PAT_AGE",-0.00931590155000384,0.00591482419637351,0.115254359069946,0.431937874914445,"CPLM"
"NarA","CERCLAGE","Yes",-0.00497561274403238,0.0031709892584429,0.116623648050831,0.434954019582264,"CPLM"
"cat","OUT_GROUP","D",-0.0422879117455719,0.02696138883295,0.116773369789327,0.434954019582264,"CPLM"
"tet.A.","OUT_GROUP","C",0.0365737887965373,0.0233491502742404,0.117258211383579,0.435428358125608,"CPLM"
"NarB","DIABET_GESTA","Yes",0.00219245803594052,0.00140829470692874,0.119513788879977,0.438673500973104,"CPLM"
"aph.6..Id","DIABET_GESTA","Yes",-0.0513540703836708,0.0329225701532312,0.118796773255644,0.438673500973104,"CPLM"
"erm.X.","HTA_PRE_ECLAM","Yes",0.0707043002634788,0.0453982185034301,0.119369719930394,0.438673500973104,"CPLM"
"msr.A.","CERCLAGE","Yes",-0.0434045317674999,0.027898348220738,0.119753257150848,0.438673500973104,"CPLM"
"msr.C.","BIL_INC_ATB","Yes",0.00877134852398471,0.00564053806033448,0.119932902975405,0.438673500973104,"CPLM"
"OqxB","CERCLAGE","Yes",0.053787863884604,0.0346903429368107,0.121018185543617,0.439244298900554,"CPLM"
"blaCKO.1","IMC","IMC",0.00317793027963615,0.00205166028955262,0.121392442414912,0.439244298900554,"CPLM"
"tet.B.","IMC","IMC",0.00704351028813134,0.00453915323811669,0.120728421577606,0.439244298900554,"CPLM"
"tet.M.","BIL_INC_ATB","Yes",0.0358742628389473,0.0231689404291427,0.121531468579217,0.439244298900554,"CPLM"
"str","OUT_GROUP","C",-0.0104884019244882,0.00678704351705098,0.122260052151633,0.439270629854538,"CPLM"
"tet.L.","OUT_GROUP","D",0.0379708984794079,0.0245584473267923,0.122069769886377,0.439270629854538,"CPLM"
"aadA5","OUT_GROUP","B",-0.0179541917010864,0.0116316085642472,0.122692752679545,0.439528743422607,"CPLM"
"dfrA17","IMC","IMC",0.00681896456300294,0.00442345013234826,0.123183258017667,0.439991813095363,"CPLM"
"erm.C.","BIL_INC_ATB","Yes",0.0199216564804666,0.0129409911289221,0.123701117389349,0.440549593509436,"CPLM"
"lnu.A.","CERCLAGE","Yes",0.0245637107640325,0.0159950676340197,0.124610665033472,0.442495014608654,"CPLM"
"aac.6...Iaa","OUT_GROUP","B",0.0057552754384622,0.00376842132722263,0.126701893872933,0.447982867013352,"CPLM"
"fosA7","DIABET_GESTA","Yes",0.00880861299385105,0.00577055962830379,0.12689169878457,0.447982867013352,"CPLM"
"erm.T.","DIABET_GESTA","Yes",-0.00474286950163645,0.0031260539161703,0.129214541147665,0.454153979741764,"CPLM"
"tet.O.","OUT_GROUP","B",-0.0351450156791891,0.0231746273352174,0.129385411305741,0.454153979741764,"CPLM"
"aph.3...IIc","OUT_GROUP","D",0.00226200760207636,0.00149406476785644,0.130026935520076,0.455019987916815,"CPLM"
"fosA","OUT_GROUP","C",0.0282559224792544,0.0186802692126425,0.130379290462207,0.455019987916815,"CPLM"
"NarA","DIABET_GESTA","Yes",0.00247141635022525,0.00163793208151928,0.13133360407271,0.45573883122667,"CPLM"
"lnu.C.","DIABET_GESTA","Yes",0.0218643305660638,0.0144830124086882,0.131131858897265,0.45573883122667,"CPLM"
"NarA","HTA_PRE_ECLAM","Yes",-0.00658499116290405,0.00437476646818356,0.132267220577245,0.457674643929216,"CPLM"
"OqxA","RCIU","Yes",-0.0424832761814472,0.0282907146046099,0.13318273179759,0.459537017930496,"CPLM"
"cat.pC221.","HTA_PRE_ECLAM","Yes",0.0274556397660575,0.0183032635906826,0.133603868091651,0.459687885128902,"CPLM"
"tet.Q.","BIL_INC_ATB","Yes",0.0320942859358747,0.0214488307643948,0.134570631956227,0.461709942880802,"CPLM"
"lnu.C.","RCIU","Yes",0.0337249107254492,0.0225888610584718,0.135440186342379,0.46338805327252,"CPLM"
"cfxA","OUT_GROUP","D",0.0270065714002623,0.0181725782889757,0.137248265616055,0.465346246267567,"CPLM"
"dfrA7","PAT_AGE","PAT_AGE",-0.00120305846881693,0.000810662771782968,0.137797494694364,0.465346246267567,"CPLM"
"msr.C.","IMC","IMC",-0.00408146340371418,0.00275019119934732,0.13779159041044,0.465346246267567,"CPLM"
"sul2","CERCLAGE","Yes",0.0655039172578737,0.0441528757208927,0.13792282011707,0.465346246267567,"CPLM"
"tet.W.","PAT_AGE","PAT_AGE",-0.00884793207944609,0.00595628516802051,0.137417180272384,0.465346246267567,"CPLM"
"blaSHV.1","BIL_INC_ATB","Yes",0.00471032894111812,0.00319008416595815,0.139795448206974,0.466495495660531,"CPLM"
"cfxA4","OUT_GROUP","C",-0.00462438617534339,0.00312976489325226,0.139528089772141,0.466495495660531,"CPLM"
"erm.B.","PAT_AGE","PAT_AGE",-0.0216784014094536,0.014676616776654,0.139656672149141,0.466495495660531,"CPLM"
"mre.A.","HTA_PRE_ECLAM","Yes",-0.0553380876084716,0.037447901460125,0.139478629790735,0.466495495660531,"CPLM"
"aadD","PAT_AGE","PAT_AGE",-0.00948740524845572,0.00644979526965838,0.141301330952813,0.469723117513509,"CPLM"
"fusB","CERCLAGE","Yes",-0.0452986561483207,0.0308132623888535,0.141533977116139,0.469723117513509,"CPLM"
"tet.S.","OUT_GROUP","D",0.0102668244017404,0.00699946661686554,0.142430206596308,0.471413020745388,"CPLM"
"aph.3...IIc","BIL_INC_ATB","Yes",-0.00175725720393103,0.0012018546901025,0.143708004289657,0.473071214121088,"CPLM"
"fosA","CERCLAGE","Yes",0.0498139023659611,0.0340380490310362,0.143336898746982,0.473071214121088,"CPLM"
"catA2","OUT_GROUP","C",0.0126464831929798,0.0086702583513327,0.144673824550048,0.473811957489516,"CPLM"
"dfrA7","OUT_GROUP","D",0.00323397563703188,0.00221952252646669,0.145100049378973,0.473811957489516,"CPLM"
"lsa.C.","DIABET_GESTA","Yes",0.0536338966537402,0.0367916620053604,0.144903084141446,0.473811957489516,"CPLM"
"blaSHV.99","CERCLAGE","Yes",-0.00704821525570516,0.00484271823040916,0.145551520935738,0.474015381015317,"CPLM"
"bleO","OUT_GROUP","C",0.0268583762196261,0.0184856548486533,0.146242984359168,0.474997213198578,"CPLM"
"OqxA","OUT_GROUP","B",0.0278140675560747,0.0193224277260037,0.150017220440225,0.485376912327196,"CPLM"
"tet.O.W.","OUT_GROUP","B",0.0110913618768945,0.00770929766067597,0.150235710958418,0.485376912327196,"CPLM"
"blaSRT.1","IMC","IMC",-0.000754541332022198,0.000525636149813859,0.151149739614961,0.487038049870428,"CPLM"
"fosB","DIABET_GESTA","Yes",0.0206263442244037,0.014396894152117,0.151945297896858,0.488309690866421,"CPLM"
"aadA2","DIABET_GESTA","Yes",-0.014718520529527,0.0102967641246058,0.152880207070275,0.490021295293672,"CPLM"
"blaOXA.1","BIL_INC_ATB","Yes",0.00605847127179153,0.00424587653716198,0.153606681175167,0.491057579189904,"CPLM"
"aph.3...IIc","DIABET_GESTA","Yes",0.00204094827916745,0.00143219223580358,0.154142196691097,0.491479569554335,"CPLM"
"blaCKO.1","DIABET_GESTA","Yes",-0.00703844965375684,0.00494868199019366,0.154942740626902,0.492600755309146,"CPLM"
"fosA","OUT_GROUP","D",0.0271523759443298,0.0191072849621524,0.155302701181209,0.492600755309146,"CPLM"
"fosA","PAT_AGE","PAT_AGE",-0.00977263402710288,0.00691142948732444,0.157367309199327,0.496563167369896,"CPLM"
"msr.D.","PAT_AGE","PAT_AGE",-0.0162713008013343,0.0115043168466193,0.157254819585175,0.496563167369896,"CPLM"
"aadA2","OUT_GROUP","B",0.0156226201831531,0.0110855132484228,0.158751641783124,0.499636950108127,"CPLM"
"aph.3....Ib","DIABET_GESTA","Yes",-0.0394243928507454,0.0280582202272915,0.159993794747677,0.500957434454166,"CPLM"
"lnu.C.","OUT_GROUP","B",0.0220303172833475,0.0156671158318712,0.159679543111741,0.500957434454166,"CPLM"
"msr.C.","PAT_AGE","PAT_AGE",-0.00357932819426909,0.00255046058312201,0.160496212741361,0.50124201825379,"CPLM"
"tet.S.","DIABET_GESTA","Yes",-0.00936853331520947,0.00671312844257919,0.162848839903902,0.505994609701411,"CPLM"
"vga.A.","IMC","IMC",0.0029791674053409,0.00213445939063358,0.162790397163524,0.505994609701411,"CPLM"
"blaDHA.1","OUT_GROUP","C",0.00214019619193879,0.00153525541731813,0.163307742594062,0.506129339642665,"CPLM"
"aac.6...Iaa","CERCLAGE","Yes",-0.00943664868489446,0.00677651795036052,0.163755527214921,0.506229015603488,"CPLM"
"tet.B.","CERCLAGE","Yes",0.0286613277230374,0.0206365273239025,0.164874141221273,0.508396719006357,"CPLM"
"aac.6...Ic","PAT_AGE","PAT_AGE",0.000615582002281487,0.000444783622772714,0.166357443885808,0.511675168315439,"CPLM"
"dfrA1","BIL_INC_ATB","Yes",0.0103908850469558,0.00752484426079629,0.167316755169587,0.513329490671429,"CPLM"
"blaTEM.1A","OUT_GROUP","C",0.0171904240801156,0.0124656709129046,0.167888226999321,0.513788594183852,"CPLM"
"aac.6...aph.2...","CERCLAGE","Yes",-0.0408171099946583,0.0297140267612264,0.169545797073757,0.517262958946802,"CPLM"
"blaSRT.1","PAT_AGE","PAT_AGE",0.000668334341261076,0.000487154024359488,0.170089626757176,0.517262958946802,"CPLM"
"mef.A.","PAT_AGE","PAT_AGE",-0.0138983528730804,0.0101355481459685,0.170297575154079,0.517262958946802,"CPLM"
"aph.3...III","DIABET_GESTA","Yes",0.0431960129772113,0.0315784235379554,0.171344495861362,0.519148248654575,"CPLM"
"blaOXA.23","OUT_GROUP","C",-0.00181608557923569,0.00133121001740293,0.172493076769674,0.521331433016038,"CPLM"
"aph.3...IIIa","OUT_GROUP","D",-0.00963457867749575,0.00707444347158659,0.173234170466836,0.522275296110413,"CPLM"
"blaSHV.1","OUT_GROUP","B",0.00552229174378933,0.00407002422732595,0.174838296124324,0.523754960448285,"CPLM"
"blaSHV.101","DIABET_GESTA","Yes",-0.001632637042395,0.00120377473519444,0.175014999098893,0.523754960448285,"CPLM"
"fosA7","OUT_GROUP","C",0.0080138399217126,0.0059067794960394,0.174870515671672,0.523754960448285,"CPLM"
"NarA","IMC","IMC",0.000918070576361542,0.00067928387546568,0.176526640137449,0.526983940410324,"CPLM"
"aph.3...III","BIL_INC_ATB","Yes",0.0361421820339414,0.0267786986517362,0.177124545930532,0.527476031646425,"CPLM"
"ant.6..Ia","DIABET_GESTA","Yes",0.0285922152548328,0.0212977580105442,0.179434308812494,0.527920141061526,"CPLM"
"blaCFE.1","PAT_AGE","PAT_AGE",-0.000571080917280746,0.00042575658284446,0.179812693393175,0.527920141061526,"CPLM"
"mph.A.","IMC","IMC",0.00731295743080582,0.00545728453468468,0.180233659589943,0.527920141061526,"CPLM"
"mre.A.","IMC","IMC",0.00781643749821533,0.00580913138602673,0.178449865630483,0.527920141061526,"CPLM"
"qnrB19","OUT_GROUP","C",0.00170230838270816,0.00127056122478254,0.180307700066991,0.527920141061526,"CPLM"
"qnrB27","PAT_AGE","PAT_AGE",-0.000604746882631295,0.000450627179464475,0.179592248530911,0.527920141061526,"CPLM"
"qnrB73","PAT_AGE","PAT_AGE",-0.000604246129551819,0.000450151593127136,0.179493238316022,0.527920141061526,"CPLM"
"tet.B.","DIABET_GESTA","Yes",-0.0145791527840356,0.010900577354937,0.181070537674352,0.528882289897748,"CPLM"
"blaTEM.1C","OUT_GROUP","D",0.00988308347934668,0.0074545295778338,0.184911812593531,0.5385012618403,"CPLM"
"floR","OUT_GROUP","C",0.00446003050312417,0.0033666491630885,0.185247971027164,0.5385012618403,"CPLM"
"fosB","IMC","IMC",-0.00798206068195388,0.00606008484688553,0.187787248002127,0.543289472842259,"CPLM"
"mdt.A.","RCIU","Yes",-0.012115453854244,0.00919111986099317,0.18744691373859,0.543289472842259,"CPLM"
"aph.3....Ib","BIL_INC_ATB","Yes",0.0306982735048806,0.0235289264100131,0.191993816691847,0.548427652267002,"CPLM"
"aph.3...Ia","OUT_GROUP","D",0.0204918658506579,0.01571601075319,0.192272900158168,0.548427652267002,"CPLM"
"blaTEM.40","IMC","IMC",0.000915199810982667,0.000701304656594704,0.191894190737153,0.548427652267002,"CPLM"
"catP","OUT_GROUP","C",0.00264644989440853,0.00201994347689728,0.190141588933005,0.548427652267002,"CPLM"
"erm.C.","CERCLAGE","Yes",-0.0391528779619616,0.0300577386718521,0.192715135607781,0.548427652267002,"CPLM"
"fosA5","PAT_AGE","PAT_AGE",-0.00461850237624764,0.00354039304373469,0.192057418679047,0.548427652267002,"CPLM"
"tet.K.","OUT_GROUP","B",-0.0243149101967833,0.0185729508010446,0.190481144526197,0.548427652267002,"CPLM"
"tet.O.","BIL_INC_ATB","Yes",0.0231387264978065,0.0178391879350739,0.194606119016089,0.551813619760866,"CPLM"
"tet.S.","PAT_AGE","PAT_AGE",0.0033400085799272,0.00257621805103317,0.194811048027235,0.551813619760866,"CPLM"
"blaTEM.1A","BIL_INC_ATB","Yes",0.0133331192022776,0.0103200298694772,0.19636920487952,0.554936639311496,"CPLM"
"blaDHA.1","IMC","IMC",-0.000798318651016267,0.000618737841161307,0.196968273794124,0.555341105280654,"CPLM"
"sul2","OUT_GROUP","B",0.0333151011556835,0.0258924171710896,0.198207923068321,0.557545612695647,"CPLM"
"blaTEM.166","OUT_GROUP","B",0.00165333722091665,0.00128654569905146,0.198758063167112,0.557750437230654,"CPLM"
"bleO","CERCLAGE","Yes",-0.0454125704911216,0.0353723462823811,0.199196584725234,0.557750437230654,"CPLM"
"NarB","IMC","IMC",0.000748557096490556,0.000583790050930342,0.199759584750643,0.55804397758322,"CPLM"
"blaSRT.1","RCIU","Yes",-0.00256145105444665,0.00200272219645049,0.200902442562942,0.559952345633096,"CPLM"
"cfxA3","OUT_GROUP","B",-0.0433867342223873,0.0339835354618463,0.201708654350823,0.560915847030369,"CPLM"
"aph.3....Ib","RCIU","Yes",-0.0562258869631125,0.0444190983237025,0.205583144739494,0.566516448626025,"CPLM"
"blaL1","OUT_GROUP","C",0.00239499670853497,0.00188868203890953,0.204769990128128,0.566516448626025,"CPLM"
"cmx","PAT_AGE","PAT_AGE",-0.00523387817671305,0.00412299855037022,0.204286001898201,0.566516448626025,"CPLM"
"lsa.A.","RCIU","Yes",0.0701182222934815,0.0553491489609608,0.205214403167641,0.566516448626025,"CPLM"
"blaL1","OUT_GROUP","B",0.00250998079855604,0.00198581549895335,0.206246293028169,0.567060914014243,"CPLM"
"dfrG","CERCLAGE","Yes",-0.0321891480397393,0.0255643440453416,0.207978922884042,0.570536774938656,"CPLM"
"tet.X.","OUT_GROUP","B",0.01515614915698,0.0120506424425234,0.208498586309118,0.570677029493272,"CPLM"
"blaCTX.M.27","IMC","IMC",0.000669438425824508,0.000534203051279356,0.210149847295163,0.573906982075131,"CPLM"
"mecA","IMC","IMC",0.00893376244799947,0.00715015875726649,0.2115007047974,0.57630393387748,"CPLM"
"blaTEM.1B","HTA_PRE_ECLAM","Yes",0.0693617998909208,0.055906651739325,0.214727057910828,0.579905890322369,"CPLM"
"erm.C.","IMC","IMC",0.00786451013526336,0.00633733668540768,0.214613017471656,0.579905890322369,"CPLM"
"tet.A.","CERCLAGE","Yes",0.0537406946644257,0.0432803244253415,0.214351399047202,0.579905890322369,"CPLM"
